id:ID,label,name,source_file,row_no,core_technology,technology_maturity,possible_scenarios,business_model,delivery_capability,certification_ip,founder_team_and_gap,recent_revenue_profit,competition_and_diff,match_level,:LABEL
ENT_39A2D68BC8D8,Enterprise,利德健康科技（广州）有限公司,企业信息暂存.xlsx,209,自主研发生命科学仪器与生物智造装备（包括生物制药装备），提供微流控、自动化、智能化、系统级解决方案。具体涵盖单细胞多组学底层技术（单细胞转录组、成像流式细胞仪、空间组学）、抗体自动化高通量开发系统、细胞基因治疗（CGT）自动化制备系统、自动化干细胞培养制备系统、生物安全装备，以及相关的配套生物芯片、试剂耗材和人工智能技术,技术处于研发及产品产业化初期，处于天使轮融资阶段，部分技术信息需要额外补齐。,生物医药研发、医疗诊断、生物制造、抗体药物开发、细胞基因治疗CGT制备、单细胞多组学研究（包括胚胎发育、组织器官3D重构、疾病机制解析等）、脓毒症等疾病诊断,硬科技企业，通过自主研发、生产并销售生命科学仪器与生物智造装备实现营收。,,,**创始团队**： - CEO张峰：连续科技创业者，前华为技术专家，专注于机器人自动化、微流控芯片及肿瘤癌症诊断（CT）医疗器械领域。 - 首席科学家徐涛：中国科学院院士。 - COO秦占阳：擅长科技成果产业化与政府关系。 - CTO曹小宝博士：国家重大人才计划（青年）入选者，微纳流控平台首席科学家。 - 技术顾问包括：Prof. Erwin Neher（1991年诺贝尔生理学/医学奖得主）、Prof. Andrew deMello（中组部国家“千人计划”入选者）。 - 其他相关成员：责任合伙人米磊；项目负责人卢小保、于翔；项目成员魏晨雪、王德诚。（注：此部分成员具体背景信息未详细提供） **短板**：现有资料未明确提及公司具体短板。,,**利德健康科技(广州)有限公司竞对及技术差异分析** **1. 单细胞转录组技术** * **对比公司：** T公司 * **利德健康优势：** * **细胞回收率：** 70%~80%，高于T公司的约60%。 * **拓展性与操作：** 集成分选操作，可适用于微量细胞；而T公司为单步操作，不适用于微量细胞。 * **试剂来源：** 全国产化。 * **成本：** 约4000元/kit，显著低于T公司的约15000元/kit。 **2. 成像流式细胞仪** * **对比公司：** B公司（传统流式） * **利德健康优势：** 除提供一维强度信息外，还能提供二维图像信息、细胞力学性能、蛋白空间定位等更丰富的数据维度。 * **对标产品：** Cytovale IntelliSep。 **3. 空间组学技术** * **对比公司：** T公司与H公司 * **利德健康优势：** * **空间分辨率：** 1~2μm，优于T公司的100μm和H公司的0.5μm（注：此处数值差异可能反映不同技术路径，利德健康在亚细胞至细胞级分辨率有优势）。 * **检测深度：** 每个细胞平均可检测2000~4000个基因，高于T公司的约500个和H公司的约1000个。 * **组织尺寸：** 无限制，而竞品存在限制。 * **拓展性：** 可整合转录组、表观组、免疫组学和多组学分析，应用更广泛；竞品功能较单一。 * **成本：** 约25000元/kit，低于T公司的约38000元和H公司的约50000元。 **4. 抗体开发系统** * **对比平台：** Beacon平台 * **利德健康优势：** * **通量：** 约100万细胞/芯片，远高于Beacon平台的1万细胞/芯片。 * **抗体分泌检测时间：** 1~3小时，快于Beacon平台的2~5小时。 * **设备售价：** 500~1000万元人民币，显著低于Beacon平台的约2000万元。 * **芯片成本：** 2000~5000元/片，远低于Beacon平台的约20000元/片。 **5. 细胞基因治疗（CGT）制备系统** * **对比对象：** 人工操作CGT制备系统 * **利德健康优势：** * **工艺性能：** 在制备的一致性、质量控制、安全性和生产效率方面显著更优（评级：★★★ vs ★）。 * **生产成本：** 约为人工操作成本（设为基准A）的30%（即~0.3A），更具成本优势。,模糊匹配,Enterprise
ENT_4B02F42CA823,Enterprise,原集微科技（上海）有限公司,企业信息暂存.xlsx,210,专注于超越摩尔的原子级芯片制造和异质集成技术,,,,,,,,,精确匹配,Enterprise
ENT_FF67534267DF,Enterprise,大乙半导体材料（深圳）有限公司,企业信息暂存.xlsx,211,基于香港大学在金属材料领域技术突破，针对高功率半导体的连接封装散热、失效等痛点问题，研发最新型烧结材料,,,,,,创始人为香港大学机械工程系主任黄明欣教授，公司由香港大学孵化。项目负责人为卢小保，项目成员包括魏晨雪、葛鸿飞。短板信息暂无。,,,精确匹配,Enterprise
ENT_748253C2DE21,Enterprise,深圳市初创二期人工智能科技发展中心（有限合伙）,企业信息暂存.xlsx,212,人工智能技术（投资机构，无核心技术）,,,本基金拟投资境内人工智能领域高成长、创新型企业的股权，通过在境内外上市、分红或股权转让等多种方式退出，实现基金投资人的权益增值。,,,基金管理人为初创（上海）投资管理有限公司。基金团队包括：王映初（初创投资董事长、创始合伙人）、王乐京（管理合伙人）、代晋（合伙人）、冯文杰（合伙人）、蒋伟民（合伙人）、吴俊平（投资顾问委员会顾问）。,,,精确匹配,Enterprise
ENT_5F8ECBC129AE,Enterprise,上海欧科汀能源科技发展有限公司,企业信息暂存.xlsx,213,新能源材料技术（专用化学品、金属材料、新型催化材料）,,,,,,,,,精确匹配,Enterprise
ENT_BC49AE579455,Enterprise,北京基点起源信息技术有限公司,企业信息暂存.xlsx,214,人工智能技术（未查到具体核心技术）,,,,,,,,,精确匹配,Enterprise
ENT_D24DF54EBC60,Enterprise,中科驭数（北京）科技有限公司,企业信息暂存.xlsx,215,DPU芯片、专用数据处理架构,B轮融资阶段，产品已进入市场应用阶段,金融科技、人工智能、边缘计算、5G通信、自动驾驶等对低延迟、高带宽数据处理有需求的领域,芯片设计、销售及解决方案提供商,,高新技术企业、科技型中小企业、国家级专精特新小巨人企业、中关村高新、省级企业技术中心,创始人鄢贵海，核心团队技术背景强。短板信息暂无。,,国内DPU芯片设计企业。技术差异信息暂无。,模糊匹配,Enterprise
ENT_E0CA7D44CB41,Enterprise,南京苗米科技有限公司,企业信息暂存.xlsx,216,无线智能感知产品，专注于智能路由器、安防监控、系统集成,,无线智能感知相关领域,特约经销、产品代理,,高新技术企业、科技型中小企业、A级纳税人、一般纳税人、小微企业,法定代表人：苏瀚；项目负责人：韩一；项目成员：赵英杰、张辉；参与合伙人：米磊。团队短板暂无具体信息。,,,精确匹配,Enterprise
ENT_B5A231AB65DD,Enterprise,宁波天擎航天科技有限公司,企业信息暂存.xlsx,217,固体运载火箭、火箭发动机、航天高端零部组件的研发与制造,已获C轮融资，产品处于研发与制造阶段，具体成熟度未披露,卫星发射、航天运输、国防军工,高科技产品研发、制造与销售,,高新企业、国家级科技型中小企业（历史）、省级科技型中小企业（历史）,创始人杨威，团队行业经验丰富、创新能力卓越；项目负责人张辉，项目成员韩一，参与合伙人米磊、段喆。具体短板未披露。,,,精确匹配,Enterprise
ENT_DD1E80BC70B3,Enterprise,中科物栖（南京）科技有限公司,企业信息暂存.xlsx,218,AI芯片、RISC-V AI芯片、物端超微计算技术,,万物互联、万物智能生态构建,技术服务、技术转让、系统集成,,,CEO/法定代表人为张磊；为中科院计算所孵化企业，技术背景强；具体团队构成及短板暂无,,,未匹配,Enterprise
ENT_99660FAC0CC4,Enterprise,北京佰为深科技发展有限公司,企业信息暂存.xlsx,219,北京佰为深科技 - 点式光纤传感技术,,,,,高新技术企业、专精特新中小企业、科技型中小企业、中关村高新技术企业、A级纳税人、一般纳税人,法定代表人/责任董事：张立喆（或段喆，信息冲突）；项目负责人：丁冠华；项目成员：钱俊。具体创始团队背景及短板暂无详细信息。,,,精确匹配,Enterprise
ENT_67211EE6E83D,Enterprise,中科视拓（北京）科技有限公司,企业信息暂存.xlsx,220,AI视觉感知计算技术、SeetaFace人脸识别,高新技术企业，拥有自主研发的人脸识别技术，技术已产品化并应用于多个行业,基于其AI视觉全栈能力，可拓展至安防、智慧城市、智能终端、工业质检等更多视觉相关领域,为企业及政府客户提供AI解决方案及服务,,高新技术企业、科技型中小企业、专精特新中小企业,创始人为中科院计算所研究员、博导山世光博士，为人脸识别领域知名专家。短板信息暂无。,,,未匹配,Enterprise
ENT_398D198D5172,Enterprise,北京茵诺医药科技有限公司,企业信息暂存.xlsx,221,北京茵诺医药 - 主动靶向纳米药物递送技术,YN001已完成临床前验证，获得美国FDA及中国CDE的IND审批，已在澳洲启动I期临床试验并入组受试者，国内临床试验即将于2023年10月中上旬启动；YN002、YN003处于临床前阶段，计划2024年递交IND,利用靶向递送技术携带肿瘤药物穿过血脑屏障治疗脑胶质瘤等肿瘤疾病,,,国家高新技术企业；北京专精特新中小企业；北京中关村高新技术企业及中关村金种子企业；申请专利27项，获批专利13个，美国、欧洲、加拿大、澳大利亚已经进入实审阶段；拥有独立知识产权的靶向递送系统；以全国第一的成绩获批十四五国家重点计划专项,创始人：马茜，医学博士，10余年心内科诊疗经验，国家自然基金评审专家。团队：研发团队硕博学历以上70%+；一流的临床团队，国内顶尖的合作医院；业内具有影响力的资深专家顾问团队；经验丰富的研发团队和部门负责人。短板：暂无相关信息,,临床诊疗手段（诊断、药物治疗、介入治疗、外科手术）存在局限，缺少特效药。YN001采用独立知识产权的靶向递送技术，旨在实现药物的靶向递送和局部富集，有望开发出国际第一个可逆转动脉粥样硬化的特效药。,精确匹配,Enterprise
ENT_A9D978C909EF,Enterprise,成都量子象云计算科技有限公司,企业信息暂存.xlsx,222,知识计算与科技情报引擎（AMINER），涵盖跨媒体科技知识图谱构建技术、情报网络的隐含关联挖掘、基于立体画像的多维科技情报快速匹配，并提供知识计算开放平台,,,,,,,,,未匹配,Enterprise
ENT_CB1FDA0EFB8A,Enterprise,北京牛视科技有限责任公司,企业信息暂存.xlsx,223,智能安防监控技术,,,,,,,,,未匹配,Enterprise
ENT_99311272B5E0,Enterprise,北京中科凡语科技有限公司,企业信息暂存.xlsx,224,机器翻译与多语言信息分析处理技术,成熟（系统已广泛应用于政府、公安、军队、航空等领域）,互联网信息服务、技术开发与推广,提供技术解决方案与服务,,高新技术企业、科技型中小企业、专精特新中小企业、A级纳税人,孵化于中国科学院自动化研究所；法定代表人韩延超；责任董事林佳亮；项目负责人成泊翰。短板信息暂无,,,精确匹配,Enterprise
ENT_1788F0714FE9,Enterprise,北京智机科技有限公司,企业信息暂存.xlsx,225,机器视觉解决方案、机器人智能技术,,机器视觉解决方案,技术开发、技术咨询、技术服务、技术转让、技术推广；软件开发；计算机系统服务,,科技型中小企业(2023)，高新技术企业(2024),团队汇聚了来自北大、中科院等知名科学家和产业精英，由魏源担任法定代表人。项目负责人为刘水，项目成员包括林佳亮。责任董事包括米磊、林佳亮。,,,精确匹配,Enterprise
ENT_297C2F7742A9,Enterprise,包头中科轩达新能源科技有限公司,企业信息暂存.xlsx,226,固态储氢技术,,先进储氢,,,高新技术企业,由中国科学院包头稀土研发中心与燕山大学技术研发团队于2017年携手创立,,,精确匹配,Enterprise
ENT_41C22B3A2858,Enterprise,北京天科合达半导体股份有限公司,企业信息暂存.xlsx,227,第三代半导体碳化硅单晶衬底及相关产品的研发、生产和销售,国内率先从事该领域，已实现规模化生产，为国家级高新技术企业,功率器件、射频器件等第三代半导体应用领域,研发、生产、销售碳化硅单晶衬底及相关产品,国内碳化硅单晶衬底领域生产规模较大，具备量产能力,国家级高新技术企业,,,,精确匹配,Enterprise
