id:ID,label,name,normalized_name,source_file,:LABEL
DEM_816B8A65AB32,DemandTag,和品牌塑造等,和品牌塑造等,company-info_with_url.xlsx,DemandTag
PROD_4D20A98BBDD5,Product,电化学储能系统火灾防控系统,电化学储能系统火灾防控系统,company-info_with_url.xlsx,Product
CAP_2889F0483354,Capability,纳米阻燃薄膜成膜降温技术,纳米阻燃薄膜成膜降温技术,company-info_with_url.xlsx,Capability
CAP_FA079016061F,Capability,金属螯合剂捕捉技术,金属螯合剂捕捉技术,company-info_with_url.xlsx,Capability
CAP_C8CAC224619D,Capability,自由基终止剂分散技术,自由基终止剂分散技术,company-info_with_url.xlsx,Capability
CAP_E3A1AA474A99,Capability,储压式,储压式,company-info_with_url.xlsx,Capability
CAP_91D2E48CABC6,Capability,非储压式灭火装置,非储压式灭火装置,company-info_with_url.xlsx,Capability
IND_2E5BC4E4BBE8,Industry,电池生产与配套集成,电池生产与配套集成,company-info_with_url.xlsx,Industry
IND_E3FD7582963C,Industry,新能源汽车及其充换电设施与场站,新能源汽车及其充换电设施与场站,company-info_with_url.xlsx,Industry
IND_FAAD325C499D,Industry,储能设施与场站（含电站,储能设施与场站（含电站,company-info_with_url.xlsx,Industry
IND_9B42B8813274,Industry,通信基站,通信基站,company-info_with_url.xlsx,Industry
IND_845602D1E2BC,Industry,工商及户用储能等）,工商及户用储能等）,company-info_with_url.xlsx,Industry
IND_0B9AEE237AF3,Industry,电动小型车及其充换电网点。,电动小型车及其充换电网点。,company-info_with_url.xlsx,Industry
SCN_419CC7FC8817,Scenario,电池安全监测,电池安全监测,company-info_with_url.xlsx,Scenario
SCN_4F226FC5AB5F,Scenario,预警,预警,company-info_with_url.xlsx,Scenario
SCN_C02613615B19,Scenario,防护,防护,company-info_with_url.xlsx,Scenario
SCN_01193E191184,Scenario,储能电站,储能电站,company-info_with_url.xlsx,Scenario
SCN_76AA778DAE10,Scenario,通信基站,通信基站,company-info_with_url.xlsx,Scenario
SCN_AC958283A4AF,Scenario,工商业及户用储能等设施的火灾防控,工商业及户用储能等设施的火灾防控,company-info_with_url.xlsx,Scenario
SCN_244A9DF8A5F5,Scenario,新能源汽车及电动小型车充换电场所的消防安全。,新能源汽车及电动小型车充换电场所的消防安全。,company-info_with_url.xlsx,Scenario
CUS_2907F267C66A,Customer,储能电站,储能电站,company-info_with_url.xlsx,Customer
CUS_0F9C414E4314,Customer,电化学储能项目客户,电化学储能项目客户,company-info_with_url.xlsx,Customer
CUS_54E059C9EDF4,Customer,新能源电池热管理需求方,新能源电池热管理需求方,company-info_with_url.xlsx,Customer
SUP_DBBDE8ED97C1,Supplier,灭火剂原材料,灭火剂原材料,company-info_with_url.xlsx,Supplier
SUP_F33813B9E6F5,Supplier,储能系统组件供应商,储能系统组件供应商,company-info_with_url.xlsx,Supplier
DEM_B5F1F6152661,DemandTag,资金（用于产业化推进和核心技术研发）,资金（用于产业化推进和核心技术研发）,company-info_with_url.xlsx,DemandTag
DEM_228366B7AF16,DemandTag,市场渠道资源（进入电池生产商,市场渠道资源（进入电池生产商,company-info_with_url.xlsx,DemandTag
DEM_5A9628A93BB2,DemandTag,新能源汽车厂,新能源汽车厂,company-info_with_url.xlsx,DemandTag
DEM_18C14DC9E239,DemandTag,储能系统集成商的供应链）,储能系统集成商的供应链）,company-info_with_url.xlsx,DemandTag
DEM_6DA331126324,DemandTag,生产制造合作伙伴,生产制造合作伙伴,company-info_with_url.xlsx,DemandTag
DEM_5C8ED6DB1B96,DemandTag,项目落地应用场景。,项目落地应用场景。,company-info_with_url.xlsx,DemandTag
PROD_3852DF264873,Product,分子标记辅助选择,分子标记辅助选择,company-info_with_url.xlsx,Product
PROD_E6ACF40B7294,Product,棉花等农作物种子,棉花等农作物种子,company-info_with_url.xlsx,Product
PROD_AA6D426F223D,Product,生物农药,生物农药,company-info_with_url.xlsx,Product
CAP_C2908240BF69,Capability,大丽轮枝菌等植物生防菌技术,大丽轮枝菌等植物生防菌技术,company-info_with_url.xlsx,Capability
CAP_4151F26D3B66,Capability,基因编辑育种,基因编辑育种,company-info_with_url.xlsx,Capability
CAP_72EEAB3CC554,Capability,分子标记辅助选择,分子标记辅助选择,company-info_with_url.xlsx,Capability
IND_080E8A8E3384,Industry,农业（农药,农业（农药,company-info_with_url.xlsx,Industry
IND_427C8040203B,Industry,棉花种植）,棉花种植）,company-info_with_url.xlsx,Industry
SCN_7696270CB38A,Scenario,农药生产与销售,农药生产与销售,company-info_with_url.xlsx,Scenario
SCN_E058335DA0C1,Scenario,棉花种质资源合作开发,棉花种质资源合作开发,company-info_with_url.xlsx,Scenario
CUS_56EE536E9ED1,Customer,暂无（主营业务为农业生物技术,暂无（主营业务为农业生物技术,company-info_with_url.xlsx,Customer
CUS_36B8DADE9F19,Customer,农作物育种,农作物育种,company-info_with_url.xlsx,Customer
CUS_E336F1A9A4F1,Customer,无公开客户信息）,无公开客户信息）,company-info_with_url.xlsx,Customer
SUP_BED2BEE23726,Supplier,生物育种原材料供应商,生物育种原材料供应商,company-info_with_url.xlsx,Supplier
DEM_1C6CFE2C7F9F,DemandTag,融资（已完成天使轮和Pre-A轮融资,融资（已完成天使轮和pre-a轮融资,company-info_with_url.xlsx,DemandTag
DEM_2214265A80F2,DemandTag,投资方包括中科创星,投资方包括中科创星,company-info_with_url.xlsx,DemandTag
DEM_706739000834,DemandTag,达晨财智）,达晨财智）,company-info_with_url.xlsx,DemandTag
PROD_3AD67B2AEDA8,Product,DNA分析检测相关软件,dna分析检测相关软件,company-info_with_url.xlsx,Product
CAP_D5C8F90343BD,Capability,肿瘤个体化医疗基因检测数据分析,肿瘤个体化医疗基因检测数据分析,company-info_with_url.xlsx,Capability
CAP_4BDCC14126EA,Capability,分子生物学软件研发,分子生物学软件研发,company-info_with_url.xlsx,Capability
CUS_345060F65E0E,Customer,基因测序与数据分析服务需求方（医院,基因测序与数据分析服务需求方（医院,company-info_with_url.xlsx,Customer
CUS_70EDC53C823A,Customer,科研机构,科研机构,company-info_with_url.xlsx,Customer
CUS_A8BA3A85CAF2,Customer,药企）,药企）,company-info_with_url.xlsx,Customer
SUP_F5496F2B3210,Supplier,基因测序设备,基因测序设备,company-info_with_url.xlsx,Supplier
SUP_BB8CEDDD60B3,Supplier,试剂供应商（Illumina,试剂供应商（illumina,company-info_with_url.xlsx,Supplier
SUP_6E4825DBB864,Supplier,华大基因等）,华大基因等）,company-info_with_url.xlsx,Supplier
SUP_86174202CAD4,Supplier,基因数据分析服务器供应商,基因数据分析服务器供应商,company-info_with_url.xlsx,Supplier
PROD_D5682674A5D6,Product,BMS AFE系列电池管理芯片,bms afe系列电池管理芯片,company-info_with_url.xlsx,Product
PROD_AC61D586C656,Product,智能直流优化器芯片,智能直流优化器芯片,company-info_with_url.xlsx,Product
PROD_2048E3B882D2,Product,MoLi321XS芯片,moli321xs芯片,company-info_with_url.xlsx,Product
CAP_B52CAA2E1735,Capability,高端数模混合芯片设计,高端数模混合芯片设计,company-info_with_url.xlsx,Capability
CAP_8773251C0C8D,Capability,高速高精度ADDA,高速高精度adda,company-info_with_url.xlsx,Capability
CAP_050F95149C36,Capability,100V高压电源管理,100v高压电源管理,company-info_with_url.xlsx,Capability
CAP_76A50D5B6C03,Capability,大规模数模混合开发芯片量产,大规模数模混合开发芯片量产,company-info_with_url.xlsx,Capability
IND_323DDC276DD4,Industry,新能源车,新能源车,company-info_with_url.xlsx,Industry
IND_FC73825FAB9D,Industry,储能产品,储能产品,company-info_with_url.xlsx,Industry
IND_1EE4DE84B8AA,Industry,电动工具,电动工具,company-info_with_url.xlsx,Industry
IND_808267E0233A,Industry,消费类产品,消费类产品,company-info_with_url.xlsx,Industry
IND_29CF35680C78,Industry,光伏电站。,光伏电站。,company-info_with_url.xlsx,Industry
SCN_904BE6DB36C0,Scenario,1. 光伏电站智能化升级：集成BMS AFE芯片至直流优化器,1. 光伏电站智能化升级：集成bms afe芯片至直流优化器,company-info_with_url.xlsx,Scenario
SCN_54CCEC625846,Scenario,实现组件级MPPT与故障诊断。2. 储能系统性能优化：用于户用储能（如Power Bank系列）的高精度电芯管理,实现组件级mppt与故障诊断。2. 储能系统性能优化：用于户用储能（如power bank系列）的高精度电芯管理,company-info_with_url.xlsx,Scenario
SCN_29A844B75162,Scenario,实现主动均衡,实现主动均衡,company-info_with_url.xlsx,Scenario
SCN_BF4EE6EE3BC0,Scenario,延长电池寿命。,延长电池寿命。,company-info_with_url.xlsx,Scenario
CUS_B02C08104856,Customer,蓝思科技,蓝思科技,company-info_with_url.xlsx,Customer
CUS_78332102F581,Customer,伯恩光学,伯恩光学,company-info_with_url.xlsx,Customer
CUS_2D138BDF5F55,Customer,京东方,京东方,company-info_with_url.xlsx,Customer
CUS_DE180516B0CC,Customer,富士康,富士康,company-info_with_url.xlsx,Customer
CUS_C9CA737F046D,Customer,AMKOR,amkor,company-info_with_url.xlsx,Customer
CUS_06158C5041C7,Customer,深圳精智达,深圳精智达,company-info_with_url.xlsx,Customer
CUS_A310007873B1,Customer,武汉精测电子,武汉精测电子,company-info_with_url.xlsx,Customer
CUS_213926707DD4,Customer,凌云光,凌云光,company-info_with_url.xlsx,Customer
CUS_7A8D4BE439CF,Customer,重庆京东方,重庆京东方,company-info_with_url.xlsx,Customer
CUS_38A3305EED3E,Customer,绵阳京东方,绵阳京东方,company-info_with_url.xlsx,Customer
SUP_85CF7EF22202,Supplier,晶圆代工厂（芯联集成等）,晶圆代工厂（芯联集成等）,company-info_with_url.xlsx,Supplier
SUP_185F20AB5588,Supplier,封装测试厂商,封装测试厂商,company-info_with_url.xlsx,Supplier
SUP_D5807C2E949F,Supplier,EDA工具供应商（Cadence,eda工具供应商（cadence,company-info_with_url.xlsx,Supplier
SUP_1216BABFB0F1,Supplier,Synopsys）,synopsys）,company-info_with_url.xlsx,Supplier
DEM_4ECA07ABA155,DemandTag,暂无公开信息。,暂无公开信息。,company-info_with_url.xlsx,DemandTag
PROD_3C6554A9832D,Product,工业外观视觉检测装备,工业外观视觉检测装备,company-info_with_url.xlsx,Product
CAP_69F6886D8BB6,Capability,工业外观精密检测技术,工业外观精密检测技术,company-info_with_url.xlsx,Capability
CAP_80001ABB49CF,Capability,仿人光学成像,仿人光学成像,company-info_with_url.xlsx,Capability
CAP_C6E7902095E9,Capability,AI算法平台,ai算法平台,company-info_with_url.xlsx,Capability
CAP_0F3B55159090,Capability,机器视觉,机器视觉,company-info_with_url.xlsx,Capability
IND_8A9BB080F736,Industry,工业制造（如玻璃盖板,工业制造（如玻璃盖板,company-info_with_url.xlsx,Industry
IND_081903A7017E,Industry,显示面板等外观检测）,显示面板等外观检测）,company-info_with_url.xlsx,Industry
IND_5FB9E25B0D95,Industry,消费电子,消费电子,company-info_with_url.xlsx,Industry
IND_5168F5E1B8B8,Industry,光学显示,光学显示,company-info_with_url.xlsx,Industry
IND_F4E9752C3FBA,Industry,半导体封装。,半导体封装。,company-info_with_url.xlsx,Industry
SCN_AC32DAEF4425,Scenario,工业产品外观缺陷的自动化精密检测,工业产品外观缺陷的自动化精密检测,company-info_with_url.xlsx,Scenario
SCN_B5D6E871D154,Scenario,主要针对外观缺陷微弱,主要针对外观缺陷微弱,company-info_with_url.xlsx,Scenario
SCN_879B4276EF0D,Scenario,精度要求高的场景,精度要求高的场景,company-info_with_url.xlsx,Scenario
SCN_EF6CD9D60EB4,Scenario,如玻璃盖板,如玻璃盖板,company-info_with_url.xlsx,Scenario
SCN_FE70BD322372,Scenario,显示面板等的外观检测。,显示面板等的外观检测。,company-info_with_url.xlsx,Scenario
SUP_40AC1DD58893,Supplier,光学镜头供应商,光学镜头供应商,company-info_with_url.xlsx,Supplier
DEM_8F8E5D33C38C,DemandTag,市场拓展资源（尤其是海外市场）,市场拓展资源（尤其是海外市场）,company-info_with_url.xlsx,DemandTag
DEM_CBEF8A08559D,DemandTag,资金支持,资金支持,company-info_with_url.xlsx,DemandTag
PROD_55A292A2ED75,Product,双电层电容器（EDLC）单体（3.0V,双电层电容器（edlc）单体（3.0v,company-info_with_url.xlsx,Product
PROD_F322A4296A0D,Product,3.2V,3.2v,company-info_with_url.xlsx,Product
PROD_250A1AE0502D,Product,1F~3700F）,1f~3700f）,company-info_with_url.xlsx,Product
PROD_8525D20977B0,Product,混合储能系统,混合储能系统,company-info_with_url.xlsx,Product
CAP_F7B4100B5F08,Capability,碳基石墨烯复合材料（高比表面积电极材料）,碳基石墨烯复合材料（高比表面积电极材料）,company-info_with_url.xlsx,Capability
CAP_3B4C4E222A2D,Capability,高耐压电解质技术（电化学窗口3.5V）,高耐压电解质技术（电化学窗口3.5v）,company-info_with_url.xlsx,Capability
IND_8585EEA0858E,Industry,消费电子（空调,消费电子（空调,company-info_with_url.xlsx,Industry
IND_AF5AC964F3AE,Industry,电视,电视,company-info_with_url.xlsx,Industry
IND_C2A5E086FFB1,Industry,洗碗机,洗碗机,company-info_with_url.xlsx,Industry
IND_B721C212D5EE,Industry,热水器,热水器,company-info_with_url.xlsx,Industry
IND_3C52EE91D5AF,Industry,燃气灶等）,燃气灶等）,company-info_with_url.xlsx,Industry
IND_5969C1556B28,Industry,电力储能,电力储能,company-info_with_url.xlsx,Industry
IND_F7F567593852,Industry,工业控制,工业控制,company-info_with_url.xlsx,Industry
IND_E9FD8DFD7FC9,Industry,智能仪表,智能仪表,company-info_with_url.xlsx,Industry
IND_C9FA5376F52B,Industry,新能源汽车,新能源汽车,company-info_with_url.xlsx,Industry
IND_91A2917B0C6F,Industry,军工,军工,company-info_with_url.xlsx,Industry
IND_9D865ECC6053,Industry,信息终端,信息终端,company-info_with_url.xlsx,Industry
IND_D1E5A5456EC6,Industry,通讯站,通讯站,company-info_with_url.xlsx,Industry
IND_913E1CD9F849,Industry,电力数据传输等。,电力数据传输等。,company-info_with_url.xlsx,Industry
SCN_A9F999491145,Scenario,消费电子产品中需要瞬间较大电流放电,消费电子产品中需要瞬间较大电流放电,company-info_with_url.xlsx,Scenario
SCN_C2B7A473216B,Scenario,免维护,免维护,company-info_with_url.xlsx,Scenario
SCN_62DB7F10B2EB,Scenario,安全环保的储能部件,安全环保的储能部件,company-info_with_url.xlsx,Scenario
SCN_77EDB48432A5,Scenario,电力储能领域,电力储能领域,company-info_with_url.xlsx,Scenario
SCN_31E371EBAFA0,Scenario,以及其他需要高效能量收集,以及其他需要高效能量收集,company-info_with_url.xlsx,Scenario
SCN_708124954A96,Scenario,存储,存储,company-info_with_url.xlsx,Scenario
SCN_A4D13E4232B8,Scenario,转化的场景。,转化的场景。,company-info_with_url.xlsx,Scenario
CUS_270EABDF5634,Customer,轨道交通,轨道交通,company-info_with_url.xlsx,Customer
CUS_6422EDD82AA2,Customer,新能源汽车厂商,新能源汽车厂商,company-info_with_url.xlsx,Customer
CUS_AF2BB556DAE8,Customer,产品出口欧美国家,产品出口欧美国家,company-info_with_url.xlsx,Customer
SUP_574BF73AD26D,Supplier,宁波中车新能源科技有限公司（超级电容器复合电极材料合作）,宁波中车新能源科技有限公司（超级电容器复合电极材料合作）,company-info_with_url.xlsx,Supplier
PROD_F6D310B7B90F,Product,NexRL大模型强化学习训练框架,nexrl大模型强化学习训练框架,company-info_with_url.xlsx,Product
PROD_C7AA76B5E885,Product,NexAU智能体开发框架,nexau智能体开发框架,company-info_with_url.xlsx,Product
PROD_49FD20AF3821,Product,NexWeave大模型训练服务平台,nexweave大模型训练服务平台,company-info_with_url.xlsx,Product
PROD_49E286753ECB,Product,MM-Doc-R1多智能体长文档分析系统（AI软件,mm-doc-r1多智能体长文档分析系统（ai软件,company-info_with_url.xlsx,Product
PROD_598F5BF0FC11,Product,平台,平台,company-info_with_url.xlsx,Product
PROD_5D4EAE061115,Product,未商业化命名）,未商业化命名）,company-info_with_url.xlsx,Product
CAP_F1C3E413158E,Capability,集成电路芯片设计,集成电路芯片设计,company-info_with_url.xlsx,Capability
CAP_13F52CC85FEA,Capability,计算机软件开发,计算机软件开发,company-info_with_url.xlsx,Capability
CAP_A0043B88C442,Capability,图像处理,图像处理,company-info_with_url.xlsx,Capability
CAP_1FEE7623259D,Capability,双目立体匹配,双目立体匹配,company-info_with_url.xlsx,Capability
